filename,amendment,IS_name,IS_area
220715_Smp_GMP-Deep-Eve-T73-A-wIS.mzML,GMP,"Guanine, 13C, 15N2",3207981.5362230996
220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,GMP,"Guanine, 13C, 15N2",4018726.071352883
220715_Smp_GMP-Deep-Eve-T10-A-wIS.mzML,GMP,"Guanine, 13C, 15N2",3961291.8161841966
220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,GMP,"Guanine, 13C, 15N2",3534081.7311866
220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,GMP,"Guanine, 13C, 15N2",3238517.7660407037
220715_Poo_TruePooGMP-wIS-Full_5.mzML,GMP,"Guanine, 13C, 15N2",1318101.7268014431
220715_Poo_TruePooGMP-wIS-Half_5.mzML,GMP,"Guanine, 13C, 15N2",1456367.5504873958
220715_Smp_GMP-Surf-Eve-T73-A-wIS.mzML,GMP,"Guanine, 13C, 15N2",5660846.086347816
220715_Smp_GMP-Deep-Eve-T73-C-wIS.mzML,GMP,"Guanine, 13C, 15N2",4034320.716618029
220715_Smp_GMP-Deep-Morn-T73-C-wIS.mzML,GMP,"Guanine, 13C, 15N2",5634815.343491582
220715_Smp_GMP-Surf-Morn-T73-B-wIS.mzML,GMP,"Guanine, 13C, 15N2",6446571.222553572
220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,GMP,"Guanine, 13C, 15N2",5070130.131426621
220715_Smp_GMP-Deep-Eve-T3-C-wIS.mzML,GMP,"Guanine, 13C, 15N2",5309061.622177113
220729_Poo_TruePooArg-wIS-Full_1.mzML,Arg,"Guanine, 13C, 15N2",4708622.243089831
220729_Poo_TruePooArg-wIS-Half_1.mzML,Arg,"Guanine, 13C, 15N2",2523009.943701628
220729_Smp_Arg-Deep-Morn-T73-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",5089365.711587359
220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",4476606.074560051
220729_Smp_Arg-Deep-Eve-T73-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",5921457.300818361
220729_Smp_Arg-Deep-Morn-T3-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",4963888.211176749
220729_Smp_Arg-Deep-Morn-T73-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",5142280.3211964695
220729_Smp_Arg-Surf-Morn-T73-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",4922401.534599611
220729_Smp_Arg-Deep-Eve-T10-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",5463840.435427711
220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",4269984.766365491
220729_Smp_Arg-Deep-Morn-T26-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",4124120.970639062
220729_Smp_Arg-Deep-Eve-T3-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",4334063.501560599
220729_Smp_Arg-Surf-Morn-T26-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",4602984.009184316
220729_Smp_Arg-Surf-Eve-T26-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",5671183.222585552
220729_Smp_Arg-Surf-Morn-T10-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",6365212.6819018535
220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",4295818.429976314
220729_Poo_TruePooArg-wIS-Full_2.mzML,Arg,"Guanine, 13C, 15N2",4217502.93584449
220729_Poo_TruePooArg-wIS-Half_2.mzML,Arg,"Guanine, 13C, 15N2",3020698.070430434
220729_Smp_Arg-Surf-Morn-T10-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",6451370.883597556
220729_Smp_Arg-Surf-Morn-T10-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",4048974.042706184
220729_Smp_Arg-Deep-Morn-T73-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",4256723.101679375
220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",5502683.608930856
220729_Smp_Arg-Surf-Eve-T10-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",5358147.812954607
220729_Smp_Arg-Deep-Eve-T10-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",4722947.000046785
220729_Smp_Arg-Surf-Eve-T26-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",4087746.1871389626
220729_Smp_Arg-Deep-Eve-T3-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",5637021.876667039
220729_Smp_Arg-Surf-Eve-T73-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",6540378.977520573
220729_Smp_Arg-Deep-Morn-T26-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",3877267.085589592
220729_Smp_Arg-Surf-Morn-T73-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",3565574.43900121
220729_Smp_Arg-Surf-Morn-T26-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",5458781.156887642
220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",4923584.906710896
220729_Smp_Arg-Surf-Eve-T3-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",3725148.180189597
220729_Poo_TruePooArg-wIS-Full_3.mzML,Arg,"Guanine, 13C, 15N2",3456447.1928028828
220729_Poo_TruePooArg-wIS-Half_3.mzML,Arg,"Guanine, 13C, 15N2",2470797.100851115
220729_Smp_Arg-Deep-Morn-T10-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",5588381.927635785
220729_Smp_Arg-Deep-Morn-T26-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",3405882.9304417707
220729_Smp_Arg-Deep-Eve-T73-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",3357552.4096484133
220729_Smp_Arg-Deep-Morn-T10-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",4539153.640456926
220729_Smp_Arg-Surf-Eve-T73-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",4520469.4692363115
220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",3272935.177576975
220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",3260893.2114705304
220729_Smp_Arg-Surf-Eve-T10-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",4220542.56788899
220729_Smp_Arg-Deep-Eve-T3-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",4957309.831305716
220729_Smp_Arg-Deep-Eve-T73-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",5026537.264855517
220729_Smp_Arg-Surf-Eve-T26-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",4153044.943426337
220729_Smp_Arg-Surf-Morn-T3-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",2828517.210019094
220729_Smp_Arg-Deep-Eve-T26-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",2915931.260483666
220729_Smp_Arg-Surf-Eve-T73-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",3761553.018847536
220729_Smp_Arg-Surf-Morn-T3-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",3475075.912586317
220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",2815817.557932539
220729_Smp_Arg-Deep-Morn-T3-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",3158317.9973791656
220729_Smp_Arg-Deep-Eve-T10-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",3411198.761420126
220729_Poo_TruePooArg-wIS-Full_4.mzML,Arg,"Guanine, 13C, 15N2",3759389.814155157
220729_Poo_TruePooArg-wIS-Half_4.mzML,Arg,"Guanine, 13C, 15N2",1322644.8794170038
220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",2427766.0259808344
220729_Smp_Arg-Surf-Morn-T73-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",3272061.4131543203
220729_Smp_Arg-Surf-Eve-T3-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",3385547.623461793
220729_Smp_Arg-Deep-Morn-T3-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",2580563.6589454007
220729_Smp_Arg-Surf-Eve-T3-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",2360903.5013766014
220729_Smp_Arg-Deep-Eve-T26-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",3049794.5310003767
220729_Smp_Arg-Surf-Morn-T3-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",3242811.947377562
220729_Smp_Arg-Deep-Morn-T10-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",2087921.9439514033
220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",2197028.395519175
220729_Smp_Arg-Surf-Morn-T26-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",2594786.411282795
220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",2856274.1617777077
220729_Smp_Arg-Deep-Eve-T26-B-wIS.mzML,Arg,"Guanine, 13C, 15N2",2050805.3574540424
220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,Arg,"Guanine, 13C, 15N2",1999051.2147557663
220729_Smp_Arg-Surf-Eve-T10-A-wIS.mzML,Arg,"Guanine, 13C, 15N2",2863386.321894114
220729_Poo_TruePooArg-wIS-Full_5.mzML,Arg,"Guanine, 13C, 15N2",2623723.3914148835
220729_Poo_TruePooArg-wIS-Half_5.mzML,Arg,"Guanine, 13C, 15N2",1043981.2988081456
210813_Poo_TruePooNit-wIS-Full_1.mzML,Nit,"Guanosine monophosphate, 15N5",141490.2803923008
210813_Poo_TruePooNit-wIS-Half_1.mzML,Nit,"Guanosine monophosphate, 15N5",77307.75473451079
210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",142995.26600809072
210813_Smp_Nit-Surf-Morn-T26-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",127526.7436338798
210813_Smp_Nit-Deep-Eve-T1-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",125808.52554415764
210813_Smp_Nit-Surf-Morn-T26-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",129432.2016191554
210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",155026.99981660262
210813_Smp_Nit-Deep-Morn-T10-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",139866.86443243152
210813_Smp_Nit-Deep-Eve-T1-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",92918.2544336279
210813_Smp_Nit-Deep-Morn-T26-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",90134.29119188953
210813_Smp_Nit-Deep-Morn-T3-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",107896.67081286236
210813_Smp_Nit-Deep-Eve-T10-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",82355.11669604975
210813_Smp_Nit-Surf-Eve-T10-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",90054.53204543171
210813_Smp_Nit-Surf-Eve-T10-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",85336.86654362454
210813_Smp_Nit-Surf-Eve-T10-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",97702.61886795703
210813_Smp_Nit-Surf-Morn-T1-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",89092.86089192872
210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",102119.81682249565
210813_Poo_TruePooNit-wIS-Full_2.mzML,Nit,"Guanosine monophosphate, 15N5",96353.63992967088
210813_Poo_TruePooNit-wIS-Half_2.mzML,Nit,"Guanosine monophosphate, 15N5",35736.665354167955
210813_Smp_Nit-Surf-Eve-T26-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",78326.93229015534
210813_Smp_Nit-Surf-Morn-T3-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",86228.67343019828
210813_Smp_Nit-Surf-Eve-T26-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",97113.74950475394
210813_Smp_Nit-Deep-Morn-T1-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",93162.4217079028
210813_Smp_Nit-Surf-Morn-T3-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",99086.16520752876
210813_Smp_Nit-Deep-Eve-T1-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",96723.95969974413
210813_Smp_Nit-Surf-Morn-T3-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",87579.1656074385
210813_Smp_Nit-Deep-Morn-T26-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",102501.0806581416
210813_Smp_Nit-Surf-Eve-T1-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",95537.71505401464
210813_Smp_Nit-Deep-Morn-T1-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",110169.02365548344
210813_Smp_Nit-Deep-Eve-T26-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",97197.38432684288
210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",92860.70034029984
210813_Smp_Nit-Surf-Morn-T10-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",94310.55452619528
210813_Smp_Nit-Deep-Eve-T26-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",103597.94473890048
210813_Smp_Nit-Surf-Morn-T10-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",102731.93209665474
210813_Poo_TruePooNit-wIS-Full_3.mzML,Nit,"Guanosine monophosphate, 15N5",106510.02094565675
210813_Poo_TruePooNit-wIS-Half_3.mzML,Nit,"Guanosine monophosphate, 15N5",56974.01467922265
210813_Smp_Nit-Surf-Morn-T26-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",104109.4935456289
210813_Smp_Nit-Deep-Morn-T3-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",91855.91589222068
210813_Smp_Nit-Deep-Morn-T3-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",92570.1668819238
210813_Smp_Nit-Deep-Morn-T26-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",91341.52868329556
210813_Smp_Nit-Deep-Eve-T26-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",109392.19669176506
210813_Smp_Nit-Surf-Eve-T3-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",95291.83144918468
210813_Smp_Nit-Surf-Eve-T1-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",108955.2699044585
210813_Smp_Nit-Deep-Eve-T3-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",109719.65417567684
210813_Smp_Nit-Surf-Eve-T3-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",110401.72981335346
210813_Smp_Nit-Surf-Morn-T1-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",95137.21200279288
210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",112062.46422412548
210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",106998.72628374028
210813_Smp_Nit-Deep-Morn-T10-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",98864.34395201124
210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",110022.60010033211
210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",112103.72675285304
210813_Poo_TruePooNit-wIS-Full_4.mzML,Nit,"Guanosine monophosphate, 15N5",109993.1825916553
210813_Poo_TruePooNit-wIS-Half_4.mzML,Nit,"Guanosine monophosphate, 15N5",58183.42968438281
210813_Smp_Nit-Surf-Eve-T26-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",106949.51583829444
210813_Smp_Nit-Surf-Eve-T1-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",109674.79770778812
210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",114837.19369011192
210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",115679.34404949786
210813_Smp_Nit-Surf-Morn-T10-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",116521.49440888378
210813_Smp_Nit-Deep-Morn-T1-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",106294.09128012984
210813_Smp_Nit-Surf-Eve-T3-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",109879.46370143683
210813_Smp_Nit-Deep-Eve-T3-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",110633.89639026124
210813_Smp_Nit_Blk_A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",113622.99446343312
210813_Smp_Nit-Deep-Eve-T3-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",106197.04490430282
210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",109045.52250419832
210813_Smp_Nit-Deep-Eve-T10-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",99820.2900134052
210813_Smp_Nit-Surf-Morn-T1-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",112441.46226175444
210813_Smp_Nit-Deep-Eve-T10-B-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",100141.76589903412
210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",108824.40989528436
210813_Smp_Nit-Deep-Morn-T10-A-wIS.mzML,Nit,"Guanosine monophosphate, 15N5",95544.72798970218
210813_Poo_TruePooNit-wIS-Full_5.mzML,Nit,"Guanosine monophosphate, 15N5",113618.02727218503
210813_Poo_TruePooNit-wIS-Half_5.mzML,Nit,"Guanosine monophosphate, 15N5",70638.01922540626
210916_Poo_TruePooAmm-wIS-Full_1.mzML,Amm,"Guanosine monophosphate, 15N5",94148.5490726436
210916_Poo_TruePooAmm-wIS-Half_1.mzML,Amm,"Guanosine monophosphate, 15N5",49312.29598076902
210916_Smp_Amm-Surf-Morn-T1-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",95893.53495815872
210916_Smp_Amm-Deep-Morn-T26-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",94330.42133131892
210916_Smp_Amm-Surf-Morn-T3-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",113753.05314140677
210916_Smp_Amm-Surf-Eve-T3-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",104387.6630016682
210916_Smp_Amm-Deep-Eve-T26-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",95022.27286192962
210916_Smp_Amm-Deep-Morn-T3-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",98120.34685075106
210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",95055.25583456684
210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",105886.91818631056
210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",91692.81176530953
210916_Smp_Amm-Deep-Eve-T1-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",89109.53386403226
210916_Smp_Amm-Deep-Eve-T1-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",86695.06574587298
210916_Smp_Amm-Deep-Morn-T1-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",80736.90236757277
210916_Smp_Amm-Surf-Morn-T1-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",83147.77516992734
210916_Smp_Amm-Surf-Morn-T26-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",84245.35013890036
210916_Smp_Amm-Surf-Morn-T1-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",89161.99775049412
210916_Smp_Amm-Surf-Eve-T10-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",92494.45159781638
210916_Poo_TruePooAmm-wIS-Full_2.mzML,Amm,"Guanosine monophosphate, 15N5",95599.687338478
210916_Poo_TruePooAmm-wIS-Half_2.mzML,Amm,"Guanosine monophosphate, 15N5",43934.654433912656
210916_Smp_Amm-Deep-Eve-T10-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",85175.17131025306
210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",82636.24437332126
210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",84494.47964709961
210916_Smp_Amm-Deep-Morn-T26-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",90494.19468881006
210916_Smp_Amm-Surf-Eve-T3-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",92832.2829290216
210916_Smp_Amm-Deep-Morn-T1-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",93704.73632535792
210916_Smp_Amm-Surf-Eve-T26-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",93017.2926788775
210916_Smp_Amm-Surf-Morn-T10-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",87397.49230024162
210916_Smp_Amm-Deep-Eve-T10-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",91187.20880627932
210916_Smp_Amm-Deep-Eve-T10-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",91728.12506770362
210916_Smp_Amm-Deep-Morn-T10-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",92785.80104053668
210916_Smp_Amm-Surf-Morn-T26-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",87671.46665320646
210916_Smp_Amm-Surf-Eve-T26-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",88801.77425266207
210916_Smp_Amm-Deep-Eve-T26-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",89134.5694935082
210916_Poo_TruePooAmm-wIS-Full_3.mzML,Amm,"Guanosine monophosphate, 15N5",98989.50551601766
210916_Poo_TruePooAmm-wIS-Half_3.mzML,Amm,"Guanosine monophosphate, 15N5",47833.21508695606
210916_Smp_Amm-Surf-Morn-T3-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",89708.03198284186
210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",98477.2118774819
210916_Smp_Amm-Deep-Morn-T10-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",85098.81863405567
210916_Smp_Amm-Deep-Morn-T26-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",95848.7364483784
210916_Smp_Amm-Surf-Eve-T10-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",99778.1014011914
210916_Smp_Amm-Surf-Morn-T26-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",100920.16815234422
210916_Smp_Amm-Surf-Eve-T1-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",91586.32317948586
210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",94220.79591373543
210916_Smp_Amm-Deep-Eve-T26-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",97500.86134186716
210916_Smp_Amm-Surf-Eve-T1-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",91741.08040252098
210916_Smp_Amm-Surf-Morn-T10-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",84290.16857406007
210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",82870.32308155418
210916_Smp_Amm-Deep-Morn-T10-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",86723.16825775293
210916_Smp_Amm-Deep-Morn-T3-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",94200.92702079336
210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",96971.68891858683
210916_Smp_Amm-Surf-Eve-T26-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",96384.38614146772
210916_Poo_TruePooAmm-wIS-Full_4.mzML,Amm,"Guanosine monophosphate, 15N5",99432.34973850788
210916_Poo_TruePooAmm-wIS-Half_4.mzML,Amm,"Guanosine monophosphate, 15N5",35992.123299584
210916_Smp_Amm_Blk_A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",94653.35482112458
210916_Smp_Amm-Surf-Eve-T1-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",89901.6348153955
210916_Smp_Amm-Deep-Eve-T3-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",110709.88138928804
210916_Smp_Amm-Deep-Morn-T3-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",107127.57485464994
210916_Smp_Amm-Deep-Eve-T3-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",115906.37251846449
210916_Smp_Amm-Surf-Eve-T3-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",106448.17373290424
210916_Smp_Amm-Deep-Eve-T3-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",104672.48692463872
210916_Poo_TruePooAmm-wIS-Full_5.mzML,Amm,"Guanosine monophosphate, 15N5",98229.54838122604
210916_Poo_TruePooAmm-wIS-Half_5.mzML,Amm,"Guanosine monophosphate, 15N5",54001.20656818559
210916_Smp_Amm-Deep-Eve-T1-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",100646.60016048155
210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",101455.16239134908
210916_Smp_Amm-Surf-Eve-T10-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",109665.69656488676
210916_Smp_Amm-Deep-Morn-T1-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",105763.4652740142
210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",106088.78531624808
210916_Smp_Amm-Surf-Morn-T10-B-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",120404.84841797948
210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",125846.55092652536
210916_Smp_Amm-Surf-Morn-T3-C-wIS.mzML,Amm,"Guanosine monophosphate, 15N5",119449.92029329334
220715_Poo_TruePooGMP-wIS-Full_1.mzML,GMP,"Guanosine monophosphate, 15N5",86813.7360903358
220715_Poo_TruePooGMP-wIS-Half_1.mzML,GMP,"Guanosine monophosphate, 15N5",49156.000433372144
220715_Smp_GMP-Surf-Morn-T73-C-wIS.mzML,GMP,"Guanosine monophosphate, 15N5",107368.12700217002
220715_Smp_GMP-Surf-Eve-T10-B-wIS.mzML,GMP,"Guanosine monophosphate, 15N5",96951.16118321082
220715_Smp_GMP-Deep-Morn-T10-B-wIS.mzML,GMP,"Guanosine monophosphate, 15N5",107529.06795355656
220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,GMP,"Guanosine monophosphate, 15N5",90485.4469027343
220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,GMP,"Guanosine monophosphate, 15N5",110834.05464638468
220715_Smp_GMP-Surf-Morn-T10-A-wIS.mzML,GMP,"Guanosine monophosphate, 15N5",78733.07373945703
220715_Smp_GMP-Surf-Eve-T26-C-wIS.mzML,GMP,"Guanosine monophosphate, 15N5",119041.90225636722
