filename,compound_name,iso_name,area
210813_Poo_TruePooNit-noIS-pos-Full_1.mzML,Urea,"Urea, 13C0, 15N0",99212.10846065472
210813_Poo_TruePooNit-noIS-pos-Full_2.mzML,Urea,"Urea, 13C0, 15N0",164811.32172695245
210813_Poo_TruePooNit-noIS-pos-Full_3.mzML,Urea,"Urea, 13C0, 15N0",61483.8597346235
210813_Poo_TruePooNit-noIS-pos-Full_4.mzML,Urea,"Urea, 13C0, 15N0",40100.99223879627
210813_Poo_TruePooNit-noIS-pos-Full_5.mzML,Urea,"Urea, 13C0, 15N0",63135.02828504763
210813_Poo_TruePooNit-noIS-pos-Half_1.mzML,Urea,"Urea, 13C0, 15N0",62905.64323396336
210813_Poo_TruePooNit-noIS-pos-Half_2.mzML,Urea,"Urea, 13C0, 15N0",101956.31347213354
210813_Poo_TruePooNit-noIS-pos-Half_3.mzML,Urea,"Urea, 13C0, 15N0",35252.3487503234
210813_Poo_TruePooNit-noIS-pos-Half_4.mzML,Urea,"Urea, 13C0, 15N0",28242.421474627357
210813_Poo_TruePooNit-noIS-pos-Half_4.mzML,Urea,"Urea, 13C0, 15N1",69.5172349891235
210813_Poo_TruePooNit-noIS-pos-Half_5.mzML,Urea,"Urea, 13C0, 15N0",23006.956829067545
210813_Smp_Nit-Deep-Eve-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",154038.84899862547
210813_Smp_Nit-Deep-Eve-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",101068.60616242656
210813_Smp_Nit-Deep-Eve-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",177581.92570756242
210813_Smp_Nit-Deep-Eve-T1-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",211596.94113977352
210813_Smp_Nit-Deep-Eve-T1-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",300491.00807667826
210813_Smp_Nit-Deep-Eve-T1-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",81318.48204810618
210813_Smp_Nit-Deep-Eve-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",52679.955715700366
210813_Smp_Nit-Deep-Eve-T10-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",71907.1852303072
210813_Smp_Nit-Deep-Eve-T10-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",178879.85198700626
210813_Smp_Nit-Deep-Eve-T26-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",66966.27259207386
210813_Smp_Nit-Deep-Eve-T26-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",110805.77267616612
210813_Smp_Nit-Deep-Eve-T26-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",143537.51324060236
210813_Smp_Nit-Deep-Eve-T3-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",70378.19152631439
210813_Smp_Nit-Deep-Eve-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",235828.56930547496
210813_Smp_Nit-Deep-Eve-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",624.7861843219894
210813_Smp_Nit-Deep-Eve-T3-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",54146.78881697712
210813_Smp_Nit-Deep-Morn-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",187932.77802756117
210813_Smp_Nit-Deep-Morn-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",55505.14265339811
210813_Smp_Nit-Deep-Morn-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",51694.85238954419
210813_Smp_Nit-Deep-Morn-T1-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",66192.21661237616
210813_Smp_Nit-Deep-Morn-T1-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",99741.33895300506
210813_Smp_Nit-Deep-Morn-T1-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",92933.39246968276
210813_Smp_Nit-Deep-Morn-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",73433.93605241565
210813_Smp_Nit-Deep-Morn-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",265.5525395214509
210813_Smp_Nit-Deep-Morn-T10-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",67732.70829737931
210813_Smp_Nit-Deep-Morn-T10-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",83657.04817874738
210813_Smp_Nit-Deep-Morn-T26-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",135537.3724216636
210813_Smp_Nit-Deep-Morn-T26-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",89855.24040985068
210813_Smp_Nit-Deep-Morn-T26-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",54660.09560193382
210813_Smp_Nit-Deep-Morn-T3-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",142862.04437631636
210813_Smp_Nit-Deep-Morn-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",46866.898174645896
210813_Smp_Nit-Deep-Morn-T3-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",34786.45527119587
210813_Smp_Nit-Surf-Eve-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",45085.291110703474
210813_Smp_Nit-Surf-Eve-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",34055.81665892031
210813_Smp_Nit-Surf-Eve-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",38327.61467071056
210813_Smp_Nit-Surf-Eve-T1-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",101716.33180188508
210813_Smp_Nit-Surf-Eve-T1-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",31596.23100499179
210813_Smp_Nit-Surf-Eve-T1-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",83864.07101582504
210813_Smp_Nit-Surf-Eve-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",96566.29833346096
210813_Smp_Nit-Surf-Eve-T10-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",112016.9392516552
210813_Smp_Nit-Surf-Eve-T10-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",125157.3207783409
210813_Smp_Nit-Surf-Eve-T26-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",134460.56790668442
210813_Smp_Nit-Surf-Eve-T26-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",137278.38819565944
210813_Smp_Nit-Surf-Eve-T26-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",53899.41068130021
210813_Smp_Nit-Surf-Eve-T3-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",93832.37611956634
210813_Smp_Nit-Surf-Eve-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",72894.79229802256
210813_Smp_Nit-Surf-Eve-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",264.77678871049244
210813_Smp_Nit-Surf-Eve-T3-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",42730.42416058573
210813_Smp_Nit-Surf-Morn-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",70200.90439145543
210813_Smp_Nit-Surf-Morn-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",36539.04756138151
210813_Smp_Nit-Surf-Morn-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",70312.13285940548
210813_Smp_Nit-Surf-Morn-T1-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",45797.81682624996
210813_Smp_Nit-Surf-Morn-T1-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",116325.79094627273
210813_Smp_Nit-Surf-Morn-T1-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",55611.85051629886
210813_Smp_Nit-Surf-Morn-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",36499.51253476327
210813_Smp_Nit-Surf-Morn-T10-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",42342.6180448676
210813_Smp_Nit-Surf-Morn-T10-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",36775.76286962698
210813_Smp_Nit-Surf-Morn-T26-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",60026.14002191214
210813_Smp_Nit-Surf-Morn-T26-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",61987.28178103651
210813_Smp_Nit-Surf-Morn-T26-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",51270.471305637286
210813_Smp_Nit-Surf-Morn-T3-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",85105.55386724297
210813_Smp_Nit-Surf-Morn-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",84017.1360831872
210813_Smp_Nit-Surf-Morn-T3-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",71577.43624084764
210813_Smp_Nit_Blk_A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",97548.6103540414
210813_Smp_Nit_Blk_A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",296.70890547659906
210813_Std_4uMStdsMix1InH2O_1.mzML,Urea,"Urea, 13C0, 15N0",550146.7633827043
210813_Std_4uMStdsMix1InH2O_1.mzML,Urea,"Urea, 13C0, 15N1",3614.398967562406
210813_Std_4uMStdsMix1InH2O_2.mzML,Urea,"Urea, 13C0, 15N0",419398.65144076303
210813_Std_4uMStdsMix1InH2O_2.mzML,Urea,"Urea, 13C0, 15N1",2889.1739795789663
210813_Std_4uMStdsMix1InMatrix_1.mzML,Urea,"Urea, 13C0, 15N0",709841.2481764435
210813_Std_4uMStdsMix1InMatrix_1.mzML,Urea,"Urea, 13C0, 15N1",2446.542807807223
210813_Std_4uMStdsMix1InMatrix_2.mzML,Urea,"Urea, 13C0, 15N0",523676.5445693814
210813_Std_4uMStdsMix1InMatrix_2.mzML,Urea,"Urea, 13C0, 15N1",3717.650452283784
210813_Std_4uMStdsMix2InH2O_1.mzML,Urea,"Urea, 13C0, 15N0",37020.68971041682
210813_Std_4uMStdsMix2InH2O_2.mzML,Urea,"Urea, 13C0, 15N0",30497.452738399268
210813_Std_4uMStdsMix2InMatrix_1.mzML,Urea,"Urea, 13C0, 15N0",77969.82801429149
210813_Std_4uMStdsMix2InMatrix_2.mzML,Urea,"Urea, 13C0, 15N0",58842.85652593353
210813_Std_H2OInMatrix_1.mzML,Urea,"Urea, 13C0, 15N0",95512.96262101918
210813_Std_H2OInMatrix_2.mzML,Urea,"Urea, 13C0, 15N0",58688.4278459738
210916_Poo_TruePooAmm-noIS-pos-Full_1.mzML,Urea,"Urea, 13C0, 15N0",50663.878925707315
210916_Poo_TruePooAmm-noIS-pos-Full_2.mzML,Urea,"Urea, 13C0, 15N0",47540.22387774023
210916_Poo_TruePooAmm-noIS-pos-Full_3.mzML,Urea,"Urea, 13C0, 15N0",50136.95040734028
210916_Poo_TruePooAmm-noIS-pos-Full_4.mzML,Urea,"Urea, 13C0, 15N0",37046.297557867394
210916_Poo_TruePooAmm-noIS-pos-Full_5.mzML,Urea,"Urea, 13C0, 15N0",47313.1537397904
210916_Poo_TruePooAmm-noIS-pos-Full_5.mzML,Urea,"Urea, 13C0, 15N1",144.53444865824548
210916_Poo_TruePooAmm-noIS-pos-Half_1.mzML,Urea,"Urea, 13C0, 15N0",21446.966184241413
210916_Poo_TruePooAmm-noIS-pos-Half_2.mzML,Urea,"Urea, 13C0, 15N0",35345.74177097521
210916_Poo_TruePooAmm-noIS-pos-Half_3.mzML,Urea,"Urea, 13C0, 15N0",24224.02477116971
210916_Poo_TruePooAmm-noIS-pos-Half_4.mzML,Urea,"Urea, 13C0, 15N0",23873.264977427723
210916_Poo_TruePooAmm-noIS-pos-Half_5.mzML,Urea,"Urea, 13C0, 15N0",29121.236740335953
210916_Smp_Amm-Deep-Eve-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",58060.45405431066
210916_Smp_Amm-Deep-Eve-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",55367.69615335551
210916_Smp_Amm-Deep-Eve-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",136768.63880647303
210916_Smp_Amm-Deep-Eve-T1-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",59823.41846539723
210916_Smp_Amm-Deep-Eve-T1-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",40737.07348248128
210916_Smp_Amm-Deep-Eve-T1-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",31280.79529381329
210916_Smp_Amm-Deep-Eve-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",124602.006126884
210916_Smp_Amm-Deep-Eve-T10-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",49717.040144752355
210916_Smp_Amm-Deep-Eve-T10-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",110166.58402776015
210916_Smp_Amm-Deep-Eve-T26-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",78653.49770968946
210916_Smp_Amm-Deep-Eve-T26-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",42174.835740482435
210916_Smp_Amm-Deep-Eve-T26-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",46160.17058793359
210916_Smp_Amm-Deep-Eve-T3-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",54760.90848139493
210916_Smp_Amm-Deep-Eve-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",57540.04256844532
210916_Smp_Amm-Deep-Eve-T3-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",46263.94141586706
210916_Smp_Amm-Deep-Morn-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",38373.55498464336
210916_Smp_Amm-Deep-Morn-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",40914.721802954715
210916_Smp_Amm-Deep-Morn-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",46608.82050719456
210916_Smp_Amm-Deep-Morn-T1-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",28348.63343395195
210916_Smp_Amm-Deep-Morn-T1-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",58177.42521574121
210916_Smp_Amm-Deep-Morn-T1-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",40320.379185859725
210916_Smp_Amm-Deep-Morn-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",51130.31898007148
210916_Smp_Amm-Deep-Morn-T10-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",53803.973423599215
210916_Smp_Amm-Deep-Morn-T10-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",39574.928359241785
210916_Smp_Amm-Deep-Morn-T26-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",60884.45948415816
210916_Smp_Amm-Deep-Morn-T26-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",52410.30684791641
210916_Smp_Amm-Deep-Morn-T26-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",121101.8315305604
210916_Smp_Amm-Deep-Morn-T3-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",40066.10367397638
210916_Smp_Amm-Deep-Morn-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",48546.088494124066
210916_Smp_Amm-Deep-Morn-T3-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",54490.51967378907
210916_Smp_Amm-Surf-Eve-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",138615.06986004417
210916_Smp_Amm-Surf-Eve-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",323.7608546302878
210916_Smp_Amm-Surf-Eve-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",123653.31311976624
210916_Smp_Amm-Surf-Eve-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",430.2746336899728
210916_Smp_Amm-Surf-Eve-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",77148.41033091542
210916_Smp_Amm-Surf-Eve-T1-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",46361.82643175427
210916_Smp_Amm-Surf-Eve-T1-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",35516.79796371407
210916_Smp_Amm-Surf-Eve-T1-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",32299.303035751953
210916_Smp_Amm-Surf-Eve-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",62707.46947559513
210916_Smp_Amm-Surf-Eve-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",167.58135077358412
210916_Smp_Amm-Surf-Eve-T10-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",47355.27556632204
210916_Smp_Amm-Surf-Eve-T10-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",44529.08033833968
210916_Smp_Amm-Surf-Eve-T26-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",29448.20638362461
210916_Smp_Amm-Surf-Eve-T26-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",21229.8732545709
210916_Smp_Amm-Surf-Eve-T26-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",61711.45302220116
210916_Smp_Amm-Surf-Eve-T3-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",85839.7431246778
210916_Smp_Amm-Surf-Eve-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",75198.35937870145
210916_Smp_Amm-Surf-Eve-T3-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",34224.030671243716
210916_Smp_Amm-Surf-Morn-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",24401.27629094592
210916_Smp_Amm-Surf-Morn-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",36501.20136051404
210916_Smp_Amm-Surf-Morn-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",22638.49653829335
210916_Smp_Amm-Surf-Morn-T1-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",46745.344439488246
210916_Smp_Amm-Surf-Morn-T1-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",56275.692926196105
210916_Smp_Amm-Surf-Morn-T1-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",55908.833292287905
210916_Smp_Amm-Surf-Morn-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",39473.52515710097
210916_Smp_Amm-Surf-Morn-T10-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",39228.77749334669
210916_Smp_Amm-Surf-Morn-T10-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",56030.54170534551
210916_Smp_Amm-Surf-Morn-T26-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",111061.72606126111
210916_Smp_Amm-Surf-Morn-T26-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",32847.21761004708
210916_Smp_Amm-Surf-Morn-T26-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",39614.843476971735
210916_Smp_Amm-Surf-Morn-T3-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",25245.435455782812
210916_Smp_Amm-Surf-Morn-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",37950.16347684454
210916_Smp_Amm-Surf-Morn-T3-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",46056.66586623158
210916_Smp_Amm_Blk_A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",63808.5116578869
210916_Std_4uMStdsMix1InH2O_1.mzML,Urea,"Urea, 13C0, 15N0",534467.6835581437
210916_Std_4uMStdsMix1InH2O_1.mzML,Urea,"Urea, 13C0, 15N1",4165.011206445284
210916_Std_4uMStdsMix1InH2O_2.mzML,Urea,"Urea, 13C0, 15N0",494955.4999560485
210916_Std_4uMStdsMix1InH2O_2.mzML,Urea,"Urea, 13C0, 15N1",3571.2490611596695
210916_Std_4uMStdsMix1InMatrix_1.mzML,Urea,"Urea, 13C0, 15N0",676392.1914561074
210916_Std_4uMStdsMix1InMatrix_1.mzML,Urea,"Urea, 13C0, 15N1",5274.925689419677
210916_Std_4uMStdsMix1InMatrix_2.mzML,Urea,"Urea, 13C0, 15N0",538873.2286654203
210916_Std_4uMStdsMix1InMatrix_2.mzML,Urea,"Urea, 13C0, 15N1",3698.1307129191337
210916_Std_4uMStdsMix2InH2O_1.mzML,Urea,"Urea, 13C0, 15N0",46869.991007294186
210916_Std_4uMStdsMix2InH2O_2.mzML,Urea,"Urea, 13C0, 15N0",23848.497919468537
210916_Std_4uMStdsMix2InMatrix_1.mzML,Urea,"Urea, 13C0, 15N0",81797.68171675001
210916_Std_4uMStdsMix2InMatrix_2.mzML,Urea,"Urea, 13C0, 15N0",33630.8582699887
210916_Std_H2OInMatrix_1.mzML,Urea,"Urea, 13C0, 15N0",73654.99630727354
210916_Std_H2OInMatrix_2.mzML,Urea,"Urea, 13C0, 15N0",46088.74558290157
220715_Poo_TruePooGMP-noIS-pos-Full_1.mzML,Urea,"Urea, 13C0, 15N0",35722.58738444715
220715_Poo_TruePooGMP-noIS-pos-Full_2.mzML,Urea,"Urea, 13C0, 15N0",41149.03774690392
220715_Poo_TruePooGMP-noIS-pos-Full_3.mzML,Urea,"Urea, 13C0, 15N0",126180.41050235675
220715_Poo_TruePooGMP-noIS-pos-Full_4.mzML,Urea,"Urea, 13C0, 15N0",110661.085993178
220715_Poo_TruePooGMP-noIS-pos-Full_4.mzML,Urea,"Urea, 13C0, 15N1",794.6037743696476
220715_Poo_TruePooGMP-noIS-pos-Full_4.mzML,Urea,"Urea, 13C1, 15N0",562.7109993620829
220715_Poo_TruePooGMP-noIS-pos-Full_4.mzML,Urea,"Urea, 13C1, 15N2",979.8669115090148
220715_Poo_TruePooGMP-noIS-pos-Full_5.mzML,Urea,"Urea, 13C0, 15N0",63404.192192363065
220715_Poo_TruePooGMP-noIS-pos-Half_1.mzML,Urea,"Urea, 13C0, 15N0",15243.372231301752
220715_Poo_TruePooGMP-noIS-pos-Half_2.mzML,Urea,"Urea, 13C0, 15N0",19504.204921459754
220715_Poo_TruePooGMP-noIS-pos-Half_3.mzML,Urea,"Urea, 13C0, 15N0",39750.15558425609
220715_Poo_TruePooGMP-noIS-pos-Half_3.mzML,Urea,"Urea, 13C1, 15N2",150.16421677881465
220715_Poo_TruePooGMP-noIS-pos-Half_4.mzML,Urea,"Urea, 13C0, 15N0",37548.66338372949
220715_Poo_TruePooGMP-noIS-pos-Half_5.mzML,Urea,"Urea, 13C0, 15N0",59986.79757831839
220715_Smp_GMP-Deep-Eve-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",78047.28110857899
220715_Smp_GMP-Deep-Eve-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",65716.6003425984
220715_Smp_GMP-Deep-Eve-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",304.6952506578424
220715_Smp_GMP-Deep-Eve-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",216465.56621809103
220715_Smp_GMP-Deep-Eve-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",842.5976562218704
220715_Smp_GMP-Deep-Eve-T0-C-noIS-pos.mzML,Urea,"Urea, 13C1, 15N0",1239.387484500565
220715_Smp_GMP-Deep-Eve-T10-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",127263.41633533002
220715_Smp_GMP-Deep-Eve-T10-A-noIS-pos.mzML,Urea,"Urea, 13C1, 15N0",846.6191023328441
220715_Smp_GMP-Deep-Eve-T10-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",33891.869710019535
220715_Smp_GMP-Deep-Eve-T10-B-noIS-pos.mzML,Urea,"Urea, 13C1, 15N0",129.17319314701854
220715_Smp_GMP-Deep-Eve-T10-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",46520.74958733481
220715_Smp_GMP-Deep-Eve-T26-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",104511.40330234908
220715_Smp_GMP-Deep-Eve-T26-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",490.9177648895198
220715_Smp_GMP-Deep-Eve-T26-A-noIS-pos.mzML,Urea,"Urea, 13C1, 15N2",5102.142207442228
220715_Smp_GMP-Deep-Eve-T26-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",38972.96588472366
220715_Smp_GMP-Deep-Eve-T26-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",111425.22354012114
220715_Smp_GMP-Deep-Eve-T3-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",85373.969504925
220715_Smp_GMP-Deep-Eve-T3-A-noIS-pos.mzML,Urea,"Urea, 13C1, 15N0",497.42864414355233
220715_Smp_GMP-Deep-Eve-T3-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",85745.7575948879
220715_Smp_GMP-Deep-Eve-T3-B-noIS-pos.mzML,Urea,"Urea, 13C1, 15N0",550.3017922925231
220715_Smp_GMP-Deep-Eve-T3-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",53790.04441376561
220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",156539.6693880168
220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",1044.2053587127284
220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N2",1345.4885317017947
220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,Urea,"Urea, 13C1, 15N0",990.826944021608
220715_Smp_GMP-Deep-Eve-T73-A-noIS-pos.mzML,Urea,"Urea, 13C1, 15N2",2855.5059715972634
220715_Smp_GMP-Deep-Eve-T73-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",55531.506051705306
220715_Smp_GMP-Deep-Eve-T73-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",551.5216970788701
220715_Smp_GMP-Deep-Eve-T73-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N2",397.0921871933723
220715_Smp_GMP-Deep-Eve-T73-B-noIS-pos.mzML,Urea,"Urea, 13C1, 15N2",662.230900418281
220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",69692.41293342953
220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N1",1132.6011923097522
220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N2",2356.3177711729495
220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,Urea,"Urea, 13C1, 15N0",436.37187438150954
220715_Smp_GMP-Deep-Eve-T73-C-noIS-pos.mzML,Urea,"Urea, 13C1, 15N2",6848.551891578734
220715_Smp_GMP-Deep-Morn-T0-A-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",51492.798517954354
220715_Smp_GMP-Deep-Morn-T0-B-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",86231.61664867612
220715_Smp_GMP-Deep-Morn-T0-B-noIS-pos.mzML,Urea,"Urea, 13C1, 15N0",571.2331039854132
220715_Smp_GMP-Deep-Morn-T0-C-noIS-pos.mzML,Urea,"Urea, 13C0, 15N0",57191.40915864763
